"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2022","414.090","415.620","415.630","414.590","0.02K","-0.25%"
"11/04/2022","415.120","415.650","415.650","415.620","0.02K","-0.01%"
"08/04/2022","415.150","415.650","415.650","415.500","0.00K","0.00%"
"07/04/2022","415.150","415.720","415.750","415.650","0.02K","-0.02%"
"06/04/2022","415.220","415.720","415.720","415.700","0.02K","0.00%"
"05/04/2022","415.220","415.720","415.730","415.720","0.01K","0.00%"
"04/04/2022","415.220","415.720","415.750","415.500","0.01K","0.00%"
"01/04/2022","415.220","415.750","415.750","415.720","0.03K","-0.01%"
"31/03/2022","415.250","415.750","415.750","415.720","0.00K","0.00%"
"30/03/2022","415.250","415.750","415.750","415.750","","0.00%"
"29/03/2022","415.250","415.730","415.750","415.720","0.03K","0.00%"
"28/03/2022","415.230","415.750","415.750","415.500","0.02K","0.00%"
"25/03/2022","415.250","415.750","415.750","415.500","0.00K","0.00%"
"24/03/2022","415.250","415.750","415.750","411.000","0.01K","0.00%"
"23/03/2022","415.250","415.820","415.820","415.750","0.01K","-0.02%"
"22/03/2022","415.320","415.890","415.890","415.820","0.02K","-0.02%"
"21/03/2022","415.390","415.920","415.920","415.500","0.02K","-0.01%"
"18/03/2022","415.420","415.920","415.950","415.500","0.01K","0.00%"
"17/03/2022","415.420","415.920","415.920","415.900","0.01K","0.00%"
"16/03/2022","415.420","415.950","415.950","415.500","0.02K","-0.01%"
"15/03/2022","415.450","415.800","415.950","415.800","0.02K","0.04%"
"14/03/2022","415.300","415.840","415.850","415.500","0.02K","-0.01%"
"11/03/2022","415.340","415.840","415.840","415.800","0.01K","0.00%"
"10/03/2022","415.340","415.840","415.850","415.840","0.01K","0.00%"
"09/03/2022","415.340","415.840","415.840","415.800","0.01K","0.00%"
"08/03/2022","415.340","415.770","415.840","415.750","0.02K","0.02%"
"07/03/2022","415.270","415.910","415.910","415.500","0.01K","-0.03%"
"04/03/2022","415.410","415.960","415.960","415.910","0.03K","-0.01%"
"03/03/2022","415.460","416.090","416.090","415.960","0.02K","-0.03%"
"02/03/2022","415.590","416.090","416.090","416.090","","0.00%"
"01/03/2022","415.590","416.020","416.090","415.500","0.01K","0.02%"
"28/02/2022","415.520","415.890","416.020","415.500","0.03K","0.03%"
"25/02/2022","415.390","415.890","415.890","415.890","","0.00%"
"24/02/2022","415.390","415.890","415.890","415.890","","0.00%"
"23/02/2022","415.390","415.890","415.890","415.890","","0.00%"
"22/02/2022","415.390","415.870","415.890","415.870","0.02K","0.00%"
"21/02/2022","415.370","415.870","415.870","415.870","","0.00%"
"18/02/2022","415.370","415.870","415.900","415.870","0.02K","0.00%"
"17/02/2022","415.370","415.810","415.870","415.800","0.02K","0.01%"
"16/02/2022","415.310","415.810","415.810","415.800","0.01K","0.00%"
"15/02/2022","415.310","416.410","416.450","415.810","0.02K","-0.14%"
"14/02/2022","415.910","417.010","417.050","415.500","0.02K","-0.14%"
"11/02/2022","416.510","416.870","417.010","416.870","0.02K","0.03%"
"10/02/2022","416.370","416.750","416.870","416.750","0.02K","0.03%"
"09/02/2022","416.250","416.550","416.750","416.550","0.02K","0.05%"
"08/02/2022","416.050","416.380","416.550","415.500","0.01K","0.04%"
"07/02/2022","415.880","416.200","416.380","415.500","0.03K","0.04%"
"04/02/2022","415.700","416.040","416.200","416.020","0.02K","0.04%"
"03/02/2022","415.540","415.830","416.040","415.800","0.01K","0.05%"
"02/02/2022","415.330","414.760","415.860","414.760","0.04K","0.26%"
"01/02/2022","414.260","415.830","415.830","414.760","0.02K","-0.26%"
"31/01/2022","415.330","415.660","415.830","415.500","0.03K","0.04%"
"28/01/2022","415.160","415.490","415.660","415.490","0.02K","0.04%"
"27/01/2022","414.990","415.320","415.490","415.320","0.02K","0.04%"
"26/01/2022","414.820","415.120","415.320","415.120","0.03K","0.05%"
"25/01/2022","414.620","415.030","415.140","415.030","0.02K","0.02%"
"24/01/2022","414.530","414.950","415.500","414.950","0.02K","0.02%"
"21/01/2022","414.450","414.950","415.000","414.950","0.02K","0.00%"
"20/01/2022","414.450","414.670","414.950","414.670","0.03K","0.07%"
"19/01/2022","414.170","414.500","414.670","414.500","0.02K","0.04%"
"18/01/2022","414.000","414.290","414.500","414.290","0.03K","0.05%"
"17/01/2022","413.790","414.290","415.500","414.290","0.01K","0.00%"
"14/01/2022","413.790","414.100","414.290","414.100","0.02K","0.05%"
"13/01/2022","413.600","413.940","414.110","413.940","0.01K","0.04%"
"12/01/2022","413.440","413.600","414.500","413.600","0.03K","0.08%"
"11/01/2022","413.100","413.640","413.640","413.600","0.03K","-0.01%"
"10/01/2022","413.140","413.210","414.290","413.210","0.02K","0.04%"
"07/01/2022","412.960","413.040","413.210","413.040","0.03K","0.04%"
"06/01/2022","412.790","412.800","413.040","412.800","0.04K","0.06%"
"05/01/2022","412.550","412.740","412.920","412.740","0.04K","0.01%"
"04/01/2022","412.490","412.740","413.500","412.740","0.02K","0.00%"
